LABO,DEPARTEMENT,NB TOTAL CONVENTIONS + AVANTAGES,NB CONVENTIONS,NB AVANTAGES,MONTANT AVANTAGES
DJO,13,63,0,63,1963
DJO,88,1,0,1,15
DJO,86,9,0,9,245
DJO,49,6,0,6,155
DJO,27,99,1,98,1779
DJO,95,262,3,259,7525
DJO,18,7,0,7,105
DJO,80,29,7,22,742
DJO,40,66,0,66,1103
DJO,73,18,0,18,291
DJO,34,43,1,42,1913
DJO,61,72,6,66,2708
DJO,58,7,3,4,176
DJO,79,13,0,13,232
DJO,83,154,0,154,4412
DJO,68,22,0,22,373
DJO,07,5,0,5,67
DJO,75,120,0,120,2477
DJO,11,71,0,71,2171
DJO,94,82,0,82,1610
DJO,82,14,0,14,248
DJO,74,70,1,69,1509
DJO,06,68,1,67,1696
DJO,77,38,0,38,998
DJO,38,28,2,26,1757
DJO,48,3,0,3,54
DJO,60,16,9,7,278
DJO,14,116,0,116,3258
DJO,81,43,0,43,755
DJO,56,4,1,3,119
DJO,71,8,3,5,153
DJO,84,16,0,16,363
DJO,97,1,0,1,47
DJO,22,36,0,36,989
DJO,85,20,0,20,513
DJO,17,26,0,26,551
DJO,76,404,9,395,9852
DJO,78,21,5,16,633
DJO,08,1,1,0,0
DJO,01,23,3,20,353
DJO,30,20,1,19,543
DJO,46,13,0,13,195
DJO,43,10,0,10,170
DJO,45,16,0,16,280
DJO,87,5,0,5,99
DJO,04,2,0,2,44
DJO,89,35,1,34,659
DJO,92,23,0,23,566
DJO,47,18,1,17,496
DJO,21,11,0,11,371
DJO,54,13,0,13,192
DJO,93,59,1,58,1328
DJO,91,19,0,19,731
SEPROPHARM,78,1,0,1,29
SEPROPHARM,97,274,0,274,10496
SEPROPHARM,34,1,0,1,34
SEPROPHARM,73,9,0,9,355
SEPROPHARM,94,14,0,14,526
SEPROPHARM,75,17,0,17,531
SEPROPHARM,45,7,0,7,434
SEPROPHARM,68,1,0,1,26
SEPROPHARM,59,6,0,6,174
SEPROPHARM,92,8,0,8,310
SEPROPHARM,67,12,0,12,738
SEPROPHARM,69,3,0,3,291
SEPROPHARM,71,1,0,1,32
SEPROPHARM,54,3,0,3,613
SEPROPHARM,95,16,0,16,584
SEPROPHARM,14,26,0,26,780
SEPROPHARM,57,1,0,1,53
SCIENT'X,75,10,0,10,1158
SCIENT'X,62,2,0,2,870
SCIENT'X,35,4,0,4,1481
SCIENT'X,76,4,0,4,683
SCIENT'X,69,12,0,12,3207
Asept InMed,63,1,0,1,21
Asept InMed,31,1,0,1,25
Asept InMed,83,1,0,1,150
Asept InMed,59,3,0,3,1171
Asept InMed,01,4,0,4,112
Asept InMed,94,1,0,1,500
Asept InMed,71,2,0,2,64
Asept InMed,12,1,0,1,17
Asept InMed,69,1,0,1,257
Asept InMed,62,9,0,9,108
Asept InMed,92,1,0,1,250
Asept InMed,85,2,1,1,3500
Asept InMed,33,2,0,2,40
MEDCARE,97,3,0,3,2520
MEDCARE,54,1,0,1,56
DINNO SANTE,95,22,3,19,2817
DINNO SANTE,91,79,0,79,7059
DINNO SANTE,93,34,0,34,4820
DINNO SANTE,86,5,0,5,940
DINNO SANTE,54,14,0,14,3824
DINNO SANTE,88,1,0,1,800
DINNO SANTE,13,55,0,55,17613
DINNO SANTE,03,7,0,7,728
DINNO SANTE,92,13,0,13,1393
DINNO SANTE,89,5,0,5,896
DINNO SANTE,24,3,0,3,952
DINNO SANTE,28,4,0,4,1174
DINNO SANTE,67,59,0,59,3166
DINNO SANTE,37,11,0,11,1209
DINNO SANTE,51,3,0,3,546
DINNO SANTE,64,41,0,41,5739
DINNO SANTE,45,22,1,21,7804
DINNO SANTE,26,5,0,5,510
DINNO SANTE,30,25,0,25,2161
DINNO SANTE,44,5,0,5,2771
DINNO SANTE,66,7,0,7,3583
DINNO SANTE,55,4,0,4,1081
DINNO SANTE,35,11,0,11,3874
DINNO SANTE,78,19,0,19,3055
DINNO SANTE,76,28,0,28,3550
DINNO SANTE,17,29,0,29,1253
DINNO SANTE,85,9,0,9,865
DINNO SANTE,33,23,0,23,3997
DINNO SANTE,42,12,0,12,4113
DINNO SANTE,29,5,1,4,1807
DINNO SANTE,97,96,0,96,26173
DINNO SANTE,70,4,0,4,958
DINNO SANTE,84,5,0,5,953
DINNO SANTE,71,7,0,7,729
DINNO SANTE,56,4,1,3,350
DINNO SANTE,31,13,0,13,1215
DINNO SANTE,57,11,0,11,1092
DINNO SANTE,81,21,0,21,268
DINNO SANTE,14,8,0,8,860
DINNO SANTE,60,4,0,4,222
DINNO SANTE,36,9,0,9,361
DINNO SANTE,38,15,0,15,1785
DINNO SANTE,77,9,0,9,919
DINNO SANTE,69,47,0,47,5500
DINNO SANTE,06,1,0,1,10
DINNO SANTE,74,7,0,7,2088
DINNO SANTE,11,13,0,13,1857
DINNO SANTE,94,19,0,19,1992
DINNO SANTE,75,50,0,50,9391
DINNO SANTE,07,8,1,7,839
DINNO SANTE,68,21,0,21,3283
DINNO SANTE,59,15,0,15,2773
DINNO SANTE,58,3,0,3,815
DINNO SANTE,15,5,2,3,1011
DINNO SANTE,65,3,0,3,564
DINNO SANTE,62,5,0,5,691
DINNO SANTE,61,3,0,3,60
DINNO SANTE,34,54,0,54,5308
DINNO SANTE,73,11,0,11,169
DINNO SANTE,80,12,0,12,147
DINNO SANTE,40,2,0,2,469
ARAIR Assistance,49,11,0,11,5126
ARAIR Assistance,86,9,0,9,3227
ARAIR Assistance,45,22,0,22,14034
ARAIR Assistance,79,1,0,1,362
ARAIR Assistance,28,11,0,11,7995
ARAIR Assistance,85,3,0,3,1277
ARAIR Assistance,36,7,0,7,4332
ARAIR Assistance,17,5,0,5,2268
ARAIR Assistance,72,7,0,7,3262
ARAIR Assistance,41,21,0,21,10831
ARAIR Assistance,53,4,0,4,1736
ARAIR Assistance,18,3,0,3,2081
ARAIR Assistance,37,52,0,52,38489
Edwards,62,32,0,32,3211
Edwards,34,85,0,85,14055
Edwards,80,4,0,4,127
Edwards,74,7,0,7,309
Edwards,75,182,0,182,27622
Edwards,94,7,0,7,2201
Edwards,68,11,0,11,1122
Edwards,59,46,0,46,3648
Edwards,63,67,0,67,3711
Edwards,38,60,0,60,7818
Edwards,69,102,0,102,8650
Edwards,31,120,0,120,6807
Edwards,57,18,0,18,3016
Edwards,14,86,0,86,17736
Edwards,35,47,0,47,4174
Edwards,78,8,0,8,1182
Edwards,76,15,0,15,1976
Edwards,33,64,0,64,5839
Edwards,42,16,0,16,1051
Edwards,NC,6,0,6,898
Edwards,97,1,0,1,57
Edwards,29,131,0,131,8076
Edwards,30,13,0,13,652
Edwards,44,59,0,59,3838
Edwards,25,32,0,32,6241
Edwards,66,5,0,5,1295
Edwards,92,24,0,24,1292
Edwards,98,7,0,7,1074
Edwards,67,12,0,12,2107
Edwards,51,3,0,3,100
Edwards,37,41,0,41,2994
Edwards,87,38,0,38,1733
Edwards,91,13,0,13,541
Edwards,95,1,0,1,21
Edwards,93,10,0,10,500
Edwards,49,6,0,6,910
Edwards,86,3,0,3,392
Edwards,54,39,0,39,1975
Edwards,21,23,0,23,2298
Edwards,13,182,0,182,24830
HRA PHARMA,06,26,0,26,468
HRA PHARMA,75,2,0,2,80
HRA PHARMA,49,35,0,35,546
HRA PHARMA,13,28,0,28,2716
HRA PHARMA,59,3,0,3,375
HRA PHARMA,83,1,0,1,53
HRA PHARMA,44,20,0,20,1238
HRA PHARMA,56,4,0,4,80
HRA PHARMA,35,36,0,36,2475
HRA PHARMA,67,1,0,1,60
HRA PHARMA,34,1,0,1,60
ANTHOGYR,11,3,0,3,598
ANTHOGYR,94,13,0,13,736
ANTHOGYR,75,78,0,78,7021
ANTHOGYR,74,38,4,34,11705
ANTHOGYR,06,73,12,61,9455
ANTHOGYR,58,2,0,2,75
ANTHOGYR,83,21,0,21,1182
ANTHOGYR,68,6,0,6,255
ANTHOGYR,07,3,0,3,115
ANTHOGYR,40,1,0,1,46
ANTHOGYR,73,37,14,23,3832
ANTHOGYR,61,2,0,2,43
ANTHOGYR,34,9,0,9,699
ANTHOGYR,71,2,0,2,134
ANTHOGYR,84,12,0,12,1296
ANTHOGYR,14,11,0,11,1658
ANTHOGYR,56,31,0,31,1903
ANTHOGYR,48,1,0,1,46
ANTHOGYR,60,7,0,7,261
ANTHOGYR,77,8,0,8,364
ANTHOGYR,38,35,1,34,4600
ANTHOGYR,43,8,0,8,505
ANTHOGYR,10,2,0,2,400
ANTHOGYR,45,3,0,3,138
ANTHOGYR,01,13,3,10,2173
ANTHOGYR,30,6,0,6,259
ANTHOGYR,85,2,0,2,60
ANTHOGYR,17,2,0,2,40
ANTHOGYR,76,7,0,7,261
ANTHOGYR,78,9,0,9,620
ANTHOGYR,97,1,0,1,14
ANTHOGYR,22,6,0,6,1006
ANTHOGYR,21,15,0,15,684
ANTHOGYR,54,4,0,4,123
ANTHOGYR,91,19,2,17,668
ANTHOGYR,93,2,0,2,92
ANTHOGYR,89,1,0,1,28
ANTHOGYR,92,21,0,21,1293
ANTHOGYR,87,8,0,8,305
ANTHOGYR,19,1,0,1,46
ANTHOGYR,63,6,0,6,366
ANTHOGYR,59,9,0,9,342
ANTHOGYR,53,12,0,12,880
ANTHOGYR,50,1,0,1,46
ANTHOGYR,70,2,0,2,536
ANTHOGYR,57,17,4,13,1104
ANTHOGYR,31,29,0,29,3790
ANTHOGYR,20,1,0,1,41
ANTHOGYR,72,3,0,3,125
ANTHOGYR,69,31,0,31,3628
ANTHOGYR,09,1,0,1,1085
ANTHOGYR,66,5,0,5,281
ANTHOGYR,44,1,0,1,46
ANTHOGYR,25,10,0,10,634
ANTHOGYR,26,13,0,13,1439
ANTHOGYR,33,12,0,12,1126
ANTHOGYR,32,1,0,1,268
ANTHOGYR,35,11,0,11,304
ANTHOGYR,02,3,0,3,138
ANTHOGYR,29,8,0,8,188
ANTHOGYR,42,27,0,27,1681
ANTHOGYR,49,1,0,1,46
ANTHOGYR,95,1,0,1,46
ANTHOGYR,27,3,0,3,138
ANTHOGYR,13,20,0,20,2602
ANTHOGYR,28,2,0,2,92
ANTHOGYR,24,2,0,2,96
ANTHOGYR,90,4,0,4,63
ANTHOGYR,03,8,1,7,1115
ANTHOGYR,64,2,0,2,92
ANTHOGYR,52,1,0,1,46
ANTHOGYR,67,11,2,9,499
ANTHOGYR,51,3,0,3,404
ANTHOGYR,37,8,0,8,225
SANTEN,56,1,0,1,33
SANTEN,31,1,0,1,33
SANTEN,95,2,0,2,66
SANTEN,49,1,0,1,33
SANTEN,71,2,0,2,66
SANTEN,84,1,0,1,33
SANTEN,54,1,0,1,33
SANTEN,67,1,0,1,33
SANTEN,69,1,0,1,33
SANTEN,77,1,0,1,33
SANTEN,03,1,0,1,33
SANTEN,92,4,0,4,132
SANTEN,72,1,0,1,33
SANTEN,24,1,0,1,33
SANTEN,28,1,0,1,33
SANTEN,68,1,0,1,33
SANTEN,25,1,0,1,33
SANTEN,59,1,0,1,33
SANTEN,66,1,0,1,33
SANTEN,74,1,0,1,33
SANTEN,06,3,1,2,66
SANTEN,94,1,0,1,33
SANTEN,11,1,0,1,33
SANTEN,75,11,0,11,390
SANTEN,50,1,0,1,33
SANTEN,40,2,0,2,66
SANTEN,29,2,0,2,66
SANTEN,35,1,0,1,33
SANTEN,76,2,0,2,66
SANTEN,85,1,0,1,33
SANTEN,62,1,0,1,33
ASPEN,33,37,1,36,1656
ASPEN,35,18,0,18,828
ASPEN,32,2,0,2,82
ASPEN,29,3,0,3,149
ASPEN,02,6,0,6,304
ASPEN,42,3,0,3,80
ASPEN,09,33,1,32,679
ASPEN,66,16,0,16,634
ASPEN,26,15,1,14,750
ASPEN,44,31,1,30,674
ASPEN,25,7,0,7,296
ASPEN,28,5,0,5,241
ASPEN,03,20,0,20,812
ASPEN,64,2,0,2,86
ASPEN,37,1,1,0,0
ASPEN,67,17,1,16,735
ASPEN,51,13,0,13,518
ASPEN,52,1,0,1,27
ASPEN,86,10,0,10,414
ASPEN,49,7,0,7,252
ASPEN,27,1,0,1,33
ASPEN,95,3,1,2,78
ASPEN,88,2,0,2,90
ASPEN,13,32,0,32,1241
ASPEN,65,1,0,1,27
ASPEN,62,13,1,12,464
ASPEN,50,1,1,0,0
ASPEN,19,7,1,6,188
ASPEN,63,25,0,25,961
ASPEN,59,14,4,10,289
ASPEN,39,6,0,6,215
ASPEN,72,4,0,4,85
ASPEN,16,1,0,1,22
ASPEN,69,24,1,23,990
ASPEN,12,1,0,1,33
ASPEN,23,1,0,1,46
ASPEN,31,13,0,13,701
ASPEN,57,12,0,12,547
ASPEN,17,3,1,2,58
ASPEN,85,4,1,3,69
ASPEN,78,24,2,22,854
ASPEN,76,12,2,10,329
ASPEN,22,4,3,1,33
ASPEN,05,2,0,2,52
ASPEN,43,1,0,1,25
ASPEN,46,1,0,1,49
ASPEN,45,6,0,6,252
ASPEN,10,7,0,7,392
ASPEN,08,4,1,3,115
ASPEN,30,1,0,1,22
ASPEN,01,1,0,1,50
ASPEN,89,1,0,1,52
ASPEN,04,11,1,10,451
ASPEN,87,14,0,14,679
ASPEN,21,3,0,3,120
ASPEN,54,11,1,10,385
ASPEN,91,9,1,8,240
ASPEN,93,19,0,19,464
ASPEN,40,25,0,25,1117
ASPEN,80,11,0,11,377
ASPEN,34,6,0,6,169
ASPEN,61,1,0,1,17
ASPEN,73,3,0,3,100
ASPEN,94,5,1,4,99
ASPEN,75,15,0,15,315
ASPEN,06,2,2,0,0
ASPEN,74,4,0,4,91
ASPEN,58,1,0,1,35
ASPEN,79,4,0,4,214
ASPEN,15,7,1,6,318
ASPEN,07,6,1,5,270
ASPEN,68,11,0,11,509
ASPEN,83,48,0,48,2114
ASPEN,60,4,1,3,111
ASPEN,38,40,1,39,1182
ASPEN,77,30,0,30,615
ASPEN,84,5,0,5,148
ASPEN,56,19,0,19,693
BAYER,56,31,0,31,10837
BAYER,14,34,0,34,19412
BAYER,81,37,1,36,5015
BAYER,71,11,0,11,2037
BAYER,84,23,3,20,6139
BAYER,77,44,0,44,23377
BAYER,38,67,3,64,14173
BAYER,60,45,0,45,18465
BAYER,48,2,1,1,311
BAYER,36,4,1,3,50
BAYER,83,187,4,183,26553
BAYER,68,27,2,25,13014
BAYER,07,16,1,15,6230
BAYER,15,11,1,10,4438
BAYER,79,49,2,47,9990
BAYER,58,2,0,2,54
BAYER,06,119,6,113,27322
BAYER,74,50,4,46,6831
BAYER,82,21,1,20,4333
BAYER,11,25,0,25,14275
BAYER,75,389,15,374,124971
BAYER,94,168,2,166,46283
BAYER,73,29,0,29,7800
BAYER,61,3,0,3,80
BAYER,34,106,5,101,34649
BAYER,18,43,0,43,4169
BAYER,80,50,4,46,15892
BAYER,40,9,0,9,3571
BAYER,47,27,0,27,8441
BAYER,91,37,5,32,17416
BAYER,93,173,2,171,25966
BAYER,54,59,1,58,26288
BAYER,21,59,2,57,16481
BAYER,99,1,0,1,27
BAYER,04,3,0,3,104
BAYER,87,18,0,18,8049
BAYER,89,5,0,5,386
BAYER,98,1,0,1,11
BAYER,92,205,4,201,24349
BAYER,01,15,0,15,1794
BAYER,30,85,1,84,7094
BAYER,08,11,0,11,4043
BAYER,45,21,1,20,6249
BAYER,10,29,1,28,8853
BAYER,46,9,0,9,3648
BAYER,43,5,0,5,212
BAYER,22,12,3,9,10425
BAYER,05,2,0,2,1165
BAYER,97,107,0,107,23637
BAYER,76,90,0,90,30970
BAYER,78,90,0,90,15790
BAYER,17,38,1,37,20799
BAYER,85,38,1,37,6824
BAYER,57,75,1,74,23239
BAYER,31,115,3,112,24567
BAYER,23,8,0,8,329
BAYER,12,12,0,12,8100
BAYER,70,5,1,4,3261
BAYER,69,130,13,117,31308
BAYER,16,46,2,44,8948
BAYER,41,22,0,22,2495
BAYER,20,13,3,10,258
BAYER,39,7,0,7,272
BAYER,72,53,1,52,9713
BAYER,59,276,2,274,58010
BAYER,63,24,2,22,16178
BAYER,19,16,0,16,4363
BAYER,50,34,1,33,1341
BAYER,53,3,0,3,82
BAYER,65,8,0,8,6001
BAYER,62,114,8,106,20611
BAYER,13,126,11,115,41396
BAYER,88,10,1,9,5661
BAYER,27,30,0,30,7487
BAYER,95,43,3,40,10996
BAYER,86,56,1,55,9674
BAYER,49,16,1,15,10144
BAYER,52,6,2,4,1860
BAYER,37,32,0,32,15986
BAYER,67,109,1,108,17873
BAYER,51,29,0,29,17788
BAYER,64,41,2,39,23433
BAYER,03,9,1,8,886
BAYER,28,9,0,9,2255
BAYER,24,26,1,25,6164
BAYER,90,9,0,9,1307
BAYER,44,69,7,62,23929
BAYER,25,44,1,43,15428
BAYER,26,41,2,39,2377
BAYER,66,40,0,40,10731
BAYER,09,8,0,8,2163
BAYER,42,31,1,30,4387
BAYER,02,21,0,21,1774
BAYER,29,40,1,39,7249
BAYER,NC,338,2,336,233565
BAYER,32,1,0,1,200
BAYER,55,15,0,15,4219
BAYER,35,58,0,58,16723
BAYER,33,201,4,197,39642
MULTALER & CIE,95,1,0,1,61822
MULTALER & CIE,92,1,0,1,75426
Sage Products LLC,21,13,0,13,234
Sage Products LLC,63,2,0,2,86
Sage Products LLC,44,2,0,2,333
Sage Products LLC,69,11,0,11,473
BIOCODEX,90,27,0,27,1267
BIOCODEX,24,174,0,174,12095
BIOCODEX,28,39,0,39,2213
BIOCODEX,03,27,0,27,1897
BIOCODEX,64,151,7,144,12995
BIOCODEX,37,129,1,128,7982
BIOCODEX,67,261,5,256,17323
BIOCODEX,51,107,0,107,6371
BIOCODEX,52,16,0,16,1130
BIOCODEX,49,169,0,169,12448
BIOCODEX,86,175,1,174,10381
BIOCODEX,95,216,3,213,8992
BIOCODEX,27,44,3,41,1480
BIOCODEX,13,710,82,628,49669
BIOCODEX,88,72,0,72,3771
BIOCODEX,33,258,6,252,20415
BIOCODEX,35,194,2,192,12831
BIOCODEX,55,1,0,1,50
BIOCODEX,32,5,0,5,1451
BIOCODEX,29,176,0,176,12201
BIOCODEX,NC,14,0,14,0
BIOCODEX,02,44,1,43,4568
BIOCODEX,42,148,2,146,10560
BIOCODEX,09,12,0,12,584
BIOCODEX,66,159,2,157,11712
BIOCODEX,26,62,0,62,5094
BIOCODEX,44,250,2,248,14521
BIOCODEX,25,117,0,117,7071
BIOCODEX,72,18,1,17,1909
BIOCODEX,39,7,0,7,305
BIOCODEX,20,64,1,63,4328
BIOCODEX,41,65,0,65,3808
BIOCODEX,16,7,0,7,167
BIOCODEX,69,296,6,290,30110
BIOCODEX,70,19,0,19,713
BIOCODEX,12,43,1,42,4607
BIOCODEX,23,23,5,18,677
BIOCODEX,31,268,9,259,29087
BIOCODEX,57,183,1,182,12532
BIOCODEX,65,27,0,27,1363
BIOCODEX,62,286,1,285,16566
BIOCODEX,53,55,0,55,4443
BIOCODEX,50,117,0,117,6860
BIOCODEX,19,19,3,16,1586
BIOCODEX,63,170,2,168,11187
BIOCODEX,59,579,6,573,33904
BIOCODEX,92,533,10,523,50409
BIOCODEX,98,14,0,14,438
BIOCODEX,89,2,0,2,45
BIOCODEX,87,110,0,110,5384
BIOCODEX,04,22,0,22,1067
BIOCODEX,21,66,0,66,4836
BIOCODEX,54,68,1,67,2793
BIOCODEX,91,137,5,132,8121
BIOCODEX,93,172,35,137,9207
BIOCODEX,47,39,0,39,1949
BIOCODEX,85,19,1,18,672
BIOCODEX,17,121,0,121,6517
BIOCODEX,78,186,9,177,12640
BIOCODEX,76,283,1,282,11249
BIOCODEX,97,163,26,137,5585
BIOCODEX,05,28,0,28,1803
BIOCODEX,22,37,1,36,4042
BIOCODEX,43,77,0,77,4007
BIOCODEX,46,22,0,22,1129
BIOCODEX,45,47,2,45,2413
BIOCODEX,10,22,0,22,809
BIOCODEX,08,29,1,28,2229
BIOCODEX,30,111,1,110,6960
BIOCODEX,01,47,1,46,2830
BIOCODEX,36,80,0,80,3897
BIOCODEX,48,8,0,8,254
BIOCODEX,60,194,2,192,12717
BIOCODEX,38,164,7,157,8200
BIOCODEX,77,109,3,106,6795
BIOCODEX,71,1,0,1,0
BIOCODEX,84,121,1,120,9456
BIOCODEX,81,64,0,64,4764
BIOCODEX,14,88,0,88,4855
BIOCODEX,56,117,1,116,7646
BIOCODEX,40,64,1,63,3114
BIOCODEX,80,114,5,109,4335
BIOCODEX,18,36,0,36,1947
BIOCODEX,34,244,1,243,15747
BIOCODEX,61,49,0,49,2948
BIOCODEX,73,84,6,78,4302
BIOCODEX,94,196,4,192,19139
BIOCODEX,11,57,0,57,2896
BIOCODEX,75,541,67,474,61895
BIOCODEX,74,192,12,180,9107
BIOCODEX,82,68,0,68,4017
BIOCODEX,06,181,1,180,11560
BIOCODEX,58,24,0,24,1560
BIOCODEX,79,155,0,155,8273
BIOCODEX,15,25,2,23,3162
BIOCODEX,68,65,0,65,4022
BIOCODEX,07,12,0,12,784
BIOCODEX,83,230,1,229,14560
COOPERVISION,19,4,0,4,58
COOPERVISION,63,66,3,63,3660
COOPERVISION,59,295,2,293,14624
COOPERVISION,65,2,0,2,120
COOPERVISION,62,61,0,61,2857
COOPERVISION,53,9,0,9,312
COOPERVISION,50,11,0,11,1380
COOPERVISION,70,28,0,28,1301
COOPERVISION,57,16,1,15,2574
COOPERVISION,31,24,0,24,1889
COOPERVISION,20,20,0,20,603
COOPERVISION,72,5,0,5,141
COOPERVISION,39,14,0,14,639
COOPERVISION,41,2,0,2,76
COOPERVISION,16,9,0,9,540
COOPERVISION,69,302,3,299,16090
COOPERVISION,66,4,0,4,73
COOPERVISION,25,48,2,46,2514
COOPERVISION,44,56,0,56,4026
COOPERVISION,26,41,0,41,3087
COOPERVISION,33,72,0,72,5179
COOPERVISION,55,5,0,5,177
COOPERVISION,35,98,0,98,6461
COOPERVISION,02,2,0,2,33
COOPERVISION,29,31,0,31,2661
COOPERVISION,NC,14,0,14,779
COOPERVISION,42,71,0,71,1207
COOPERVISION,49,24,0,24,1040
COOPERVISION,27,3,0,3,87
COOPERVISION,95,18,1,17,1120
COOPERVISION,13,97,1,96,6071
COOPERVISION,28,2,0,2,44
COOPERVISION,90,6,0,6,90
COOPERVISION,64,29,1,28,1649
COOPERVISION,52,1,0,1,10
COOPERVISION,37,51,0,51,3487
COOPERVISION,51,95,0,95,4836
COOPERVISION,67,25,0,25,1932
COOPERVISION,11,1,0,1,15
COOPERVISION,94,76,2,74,4975
COOPERVISION,75,159,1,158,11769
COOPERVISION,06,92,11,81,4920
COOPERVISION,74,25,0,25,1928
COOPERVISION,15,1,0,1,13
COOPERVISION,79,1,0,1,20
COOPERVISION,58,1,0,1,22
COOPERVISION,83,41,0,41,2155
COOPERVISION,07,11,0,11,387
COOPERVISION,68,22,0,22,1266
COOPERVISION,40,7,0,7,762
COOPERVISION,80,17,0,17,1130
COOPERVISION,73,16,0,16,796
COOPERVISION,34,93,1,92,6952
COOPERVISION,61,17,0,17,1020
COOPERVISION,84,1,0,1,39
COOPERVISION,71,31,0,31,1063
COOPERVISION,14,101,1,100,7303
COOPERVISION,56,13,0,13,329
COOPERVISION,60,3,0,3,94
COOPERVISION,77,90,3,87,4926
COOPERVISION,38,85,0,85,6196
COOPERVISION,43,2,0,2,28
COOPERVISION,10,9,0,9,195
COOPERVISION,45,24,0,24,911
COOPERVISION,08,4,0,4,61
COOPERVISION,01,18,0,18,663
COOPERVISION,30,16,0,16,465
COOPERVISION,85,3,0,3,167
COOPERVISION,76,33,0,33,1619
COOPERVISION,78,25,2,23,2057
COOPERVISION,97,19,0,19,1051
COOPERVISION,22,10,0,10,560
COOPERVISION,21,56,0,56,2886
COOPERVISION,54,29,1,28,2547
COOPERVISION,93,25,3,22,1440
COOPERVISION,91,11,0,11,781
COOPERVISION,89,8,0,8,159
COOPERVISION,92,110,0,110,6017
CARMAT,75,23,0,23,8584
CARMAT,92,38,0,38,1140
CARMAT,78,1,1,0,0
CARMAT,44,25,0,25,1004
TRB CHEMEDICA,49,6,0,6,201
TRB CHEMEDICA,86,2,0,2,54
TRB CHEMEDICA,95,291,0,291,16944
TRB CHEMEDICA,13,175,0,175,9325
TRB CHEMEDICA,28,4,0,4,698
TRB CHEMEDICA,24,4,0,4,307
TRB CHEMEDICA,64,8,0,8,197
TRB CHEMEDICA,52,2,0,2,77
TRB CHEMEDICA,67,124,0,124,6583
TRB CHEMEDICA,51,1,0,1,89
TRB CHEMEDICA,37,23,0,23,2074
TRB CHEMEDICA,09,2,0,2,160
TRB CHEMEDICA,66,6,0,6,321
TRB CHEMEDICA,44,21,0,21,696
TRB CHEMEDICA,26,2,0,2,123
TRB CHEMEDICA,33,70,0,70,3231
TRB CHEMEDICA,32,1,0,1,89
TRB CHEMEDICA,35,15,0,15,688
TRB CHEMEDICA,55,3,0,3,165
TRB CHEMEDICA,02,1,0,1,89
TRB CHEMEDICA,29,3,0,3,129
TRB CHEMEDICA,42,14,0,14,798
TRB CHEMEDICA,12,7,0,7,436
TRB CHEMEDICA,23,4,0,4,239
TRB CHEMEDICA,57,79,0,79,3811
TRB CHEMEDICA,31,97,0,97,5093
TRB CHEMEDICA,41,5,0,5,224
TRB CHEMEDICA,16,1,0,1,54
TRB CHEMEDICA,69,26,0,26,1606
TRB CHEMEDICA,19,1,0,1,89
TRB CHEMEDICA,63,1,0,1,800
TRB CHEMEDICA,59,20,0,20,2715
TRB CHEMEDICA,65,1,0,1,100
TRB CHEMEDICA,62,3,0,3,247
TRB CHEMEDICA,50,2,0,2,98
TRB CHEMEDICA,54,43,0,43,1944
TRB CHEMEDICA,21,1,0,1,24
TRB CHEMEDICA,91,39,0,39,4354
TRB CHEMEDICA,93,167,0,167,9792
TRB CHEMEDICA,47,2,0,2,412
TRB CHEMEDICA,89,2,0,2,334
TRB CHEMEDICA,92,74,0,74,6882
TRB CHEMEDICA,10,2,0,2,84
TRB CHEMEDICA,45,15,0,15,1569
TRB CHEMEDICA,01,1,0,1,12
TRB CHEMEDICA,30,18,0,18,1384
TRB CHEMEDICA,17,8,0,8,1332
TRB CHEMEDICA,85,2,0,2,43
TRB CHEMEDICA,78,9,0,9,2211
TRB CHEMEDICA,22,3,0,3,126
TRB CHEMEDICA,71,1,0,1,450
TRB CHEMEDICA,84,1,0,1,69
TRB CHEMEDICA,81,3,0,3,189
TRB CHEMEDICA,56,21,0,21,1137
TRB CHEMEDICA,36,5,0,5,296
TRB CHEMEDICA,60,186,0,186,11541
TRB CHEMEDICA,77,55,0,55,6388
TRB CHEMEDICA,38,13,0,13,401
TRB CHEMEDICA,94,88,0,88,6750
TRB CHEMEDICA,75,264,0,264,16814
TRB CHEMEDICA,11,7,0,7,282
TRB CHEMEDICA,82,1,0,1,50
TRB CHEMEDICA,06,226,0,226,24198
TRB CHEMEDICA,74,12,0,12,279
TRB CHEMEDICA,79,9,0,9,303
TRB CHEMEDICA,83,71,0,71,3063
TRB CHEMEDICA,07,5,0,5,348
TRB CHEMEDICA,68,32,0,32,1876
TRB CHEMEDICA,18,8,0,8,1114
TRB CHEMEDICA,40,11,0,11,349
TRB CHEMEDICA,73,5,0,5,137
TRB CHEMEDICA,34,30,0,30,1501
SBI,44,1,0,1,28
SBI,69,5,0,5,1189
JALDES,88,15,0,15,232
JALDES,13,102,0,102,1705
JALDES,86,14,0,14,222
JALDES,49,18,0,18,290
JALDES,27,15,0,15,271
JALDES,95,29,0,29,525
JALDES,64,64,0,64,1054
JALDES,52,1,0,1,20
JALDES,37,21,0,21,363
JALDES,51,47,0,47,746
JALDES,67,127,0,127,2101
JALDES,28,3,0,3,63
JALDES,24,8,0,8,189
JALDES,90,4,0,4,60
JALDES,03,23,0,23,355
JALDES,66,18,0,18,326
JALDES,25,4,0,4,90
JALDES,44,33,0,33,592
JALDES,26,24,0,24,384
JALDES,02,5,0,5,91
JALDES,29,28,0,28,468
